SiteID,date,damage_class,damage_status,Governorate,Municipality,Neighborhood,damage_class_desc,is_damaged,damage_level,lon,lat,index_right,system:index,area,building,class,damage_pts,k100,k150,k50,max_change,name,osm_id,osm_type,.geo
,,6.0,,,,,No Visible Damage,0,,34.46021265283706,31.49302024793947,,0000000000000003eb50,434.4943444159803,yes,1.0,5.0,3.411923485714062,3.2176995061889313,3.2161450435232326,3.1118393234953436,,298848407.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.460044432312344,31.49302549532492],[34.460294152494654,31.492896117967774],[34.460383313932766,31.49301211549914],[34.46012911054301,31.493145852906913],[34.460044432312344,31.49302549532492]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45966609678813,31.508490093401242,,0000000000000002c77f,228.30017629624385,yes,1.0,5.0,3.4688596667384246,3.9482375069276703,3.147930331339002,2.8653606553435527,,1262944166.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45954498982155,31.508516410702658],[34.459611903775,31.50844506262798],[34.459638635504504,31.508462869249733],[34.45970994827482,31.50839155559941],[34.459785829059484,31.50844951333807],[34.45964751788119,31.508587755938795],[34.45954498982155,31.508516410702658]]]}"
,,6.0,,,,,No Visible Damage,0,,34.460065986237076,31.52456682019504,,0000000000000002fe08,185.42297879293343,yes,1.0,3.0,3.3446770880916588,3.40853847364308,3.33579797242891,4.2930392209386605,,1254661996.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45996415287555,31.524578086165523],[34.4600756473739,31.524479922978458],[34.46016929249209,31.524555724770853],[34.460053314648064,31.524653880018114],[34.45996415287555,31.524578086165523]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47081089894928,31.494936206139855,,00000000000000043ff9,233.53095857675055,yes,1.0,1.0,3.148046453438702,3.1167042265286895,2.6074694882635403,3.7633340309151593,,1266113955.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.470697176646695,31.49494738013714],[34.47079529337348,31.494840350774854],[34.470924621202094,31.494925032126805],[34.47082650461964,31.495032061505878],[34.470697176646695,31.49494738013714]]]}"
,,6.0,,,,,No Visible Damage,0,,34.473515729464054,31.511908153254577,,000000000000000082d8,113.90266401465048,yes,1.0,2.0,4.046052586146201,3.3415272335996784,4.281927031824085,3.629786068968606,,298263363.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47343061693254,31.51193652119494],[34.47354657713591,31.511833917479343],[34.473600116696794,31.5118829773415],[34.473484156564055,31.511981136669466],[34.47343061693254,31.51193652119494]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45023215906355,31.505546608258978,,0000000000000002bad3,173.0053506939251,yes,1.0,4.0,3.959504106110099,3.5671995302728754,3.5863145814426765,3.089657807474592,,295709233.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45013626308339,31.505515433346563],[34.45022103544926,31.50545740846663],[34.45032805832953,31.505577835312998],[34.450243286066694,31.50563578361764],[34.45013626308339,31.505515433346563]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46874926013107,31.514477777792106,,00000000000000008372,56.58742230104336,yes,0.0,0.0,2.9642234578508124,3.0044202594345024,2.501813283001365,2.748529799361297,,1258244259.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46869506400661,31.514451461893984],[34.46874412350085,31.514424653381237],[34.46880206442,31.514504937531985],[34.46875748797901,31.514531677382088],[34.46869506400661,31.514451461893984]]]}"
,,6.0,,,,,No Visible Damage,0,,34.4724719305855,31.501326070144188,,0000000000000000d7dd,56.17803918126941,yes,1.0,4.0,3.774948274553663,3.796766773231091,3.949267877622267,3.029074708931044,,1266062776.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.472413949810026,31.501328324939685],[34.4724942178831,31.501279249557893],[34.47252991135465,31.501323815330228],[34.472449643314164,31.501372890738807],[34.472413949810026,31.501328324939685]]]}"
,,6.0,,,,,No Visible Damage,0,,34.456302182203665,31.51031226776083,,0000000000000002c923,1460.6835403664686,yes,0.0,0.0,3.005675253004223,3.422442540406934,2.769028697353219,2.751395279908123,سينما النصر,41254499.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.4560401840683,31.510250944773816],[34.45609364968908,31.51021528514094],[34.45607140055021,31.510161772382144],[34.456102532423564,31.510112784879254],[34.45616944899452,31.510094931618372],[34.45622739819627,31.51012166507079],[34.45628543195717,31.51008154313181],[34.45658862812659,31.51039365086165],[34.456338897428964,31.510567566102704],[34.4560401840683,31.510250944773816]]]}"
,,6.0,,,,,No Visible Damage,0,,34.44446816084876,31.52415768514741,,0000000000000002edc1,339.4417533093157,yes,1.0,1.0,5.241368778175339,5.545192551103603,4.0278343760800315,3.4659271273326824,,1222797253.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.444303779147994,31.524207932410285],[34.44452232341432,31.524047399365035],[34.444526723061045,31.524051878956286],[34.444544575471426,31.524038528089946],[34.44462926861073,31.524123227324985],[34.4445891641773,31.524154416124233],[34.44457579602876,31.524145550745015],[34.4443974410428,31.52427931425151],[34.44434388371135,31.52422579194718],[34.44433051552559,31.524234706533292],[34.444303779147994,31.524207932410285]]]}"
,,6.0,,,,,No Visible Damage,0,,34.475914381638596,31.493021013735383,,0000000000000003b154,177.81796093256003,yes,1.0,2.0,3.410762897796939,3.621571273325902,3.285503560483721,2.2349464564730455,,1266090304.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47581627066232,31.493029947756906],[34.47590101828482,31.49293627801702],[34.47601249257799,31.49301207970368],[34.475927745063,31.4931057494541],[34.47581627066232,31.493029947756906]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47405355891694,31.501880177052374,,0000000000000000d5b2,787.0077005712392,yes,0.0,0.0,3.6604377627014606,3.5617699458257146,3.768916064792231,3.4421297801592257,,298447403.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47384531562761,31.50187232729438],[34.47385428114988,31.501818776613504],[34.47387212761132,31.501823279824755],[34.4738810085505,31.501783165913594],[34.47393894608405,31.50179203489452],[34.47394791159677,31.501747450361886],[34.473979121723566,31.501751927232903],[34.47399696815965,31.50164937312264],[34.47407723478712,31.501662753432555],[34.474068269287585,31.50171178270871],[34.47411284303568,31.50171623319969],[34.47409508120329,31.501814316572215],[34.47407723478712,31.501823300922513],[34.47409508120329,31.501841061693362],[34.47410844486799,31.501836667220527],[34.47413965493778,31.501872333860057],[34.47412629127781,31.501881249717226],[34.474161899506505,31.501925839808667],[34.474255614205696,31.50193472275922],[34.47424216598334,31.502019454935976],[34.474184228649676,31.502015031015787],[34.474184228649676,31.502037331338585],[34.474170864996495,31.502050691942095],[34.47412629127781,31.502041720235926],[34.47411732578329,31.502081936535436],[34.47407723478712,31.50207297294071],[34.474072752037465,31.50209526514604],[34.474032576440734,31.502090848782338],[34.47405490561677,31.50200608203567],[34.474032576440734,31.501979347043477],[34.47401481459212,31.501992673636533],[34.4739657580392,31.501934724828164],[34.47399696815965,31.50191690126754],[34.47397463896891,31.501890166215404],[34.47384531562761,31.50187232729438]]]}"
,,6.0,,,,,No Visible Damage,0,,34.48328759270583,31.517350135941065,,0000000000000004582b,299.0948958368173,yes,1.0,3.0,7.010962989847626,5.450415155773618,8.423165852870023,4.541457903686964,,297991718.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.48315594060272,31.517381077711903],[34.483271887971114,31.51725172964389],[34.483427921934236,31.517309703111778],[34.48328525024006,31.517456885251676],[34.48315594060272,31.517381077711903]]]}"
,,6.0,,,,,No Visible Damage,0,,34.438032911392746,31.524246805766662,,0000000000000002eea2,239.69030441400423,yes,0.0,0.0,3.0366021861570003,3.1131493059394546,3.5574204598224455,4.345387223617375,,297714682.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.43791837527704,31.52425700638098],[34.43807000510776,31.524141076373553],[34.438132366184554,31.524199043198013],[34.43808777421148,31.524234743729068],[34.43812348163763,31.524265907478245],[34.438016443930614,31.524350658893674],[34.43791837527704,31.52425700638098]]]}"
,,6.0,,,,,No Visible Damage,0,,34.42293354260387,31.51087079046948,,00000000000000008cb5,289.67260455771344,yes,1.0,2.0,4.082558695172502,4.080277878396901,4.399244716660308,4.652441329485954,,295771972.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.42280197563553,31.51087970628365],[34.42297148823499,31.510763779945798],[34.423065088162865,31.510861838312213],[34.42289566037253,31.51097781558619],[34.42280197563553,31.51087970628365]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47146507491167,31.526444162496876,,00000000000000043363,58.17365513722531,yes,0.0,0.0,3.4550410447656907,3.722313973302936,2.6908940853530123,2.1525063043695387,,1302455092.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.471415117889,31.526459798362307],[34.47144632891512,31.52639737967805],[34.4715177166947,31.526424112075563],[34.471482022812154,31.526486523354176],[34.47146865874814,31.526482107953083],[34.47145969298253,31.526495501725307],[34.47144184603129,31.526486558335645],[34.47145081179872,31.52647316456288],[34.471415117889,31.526459798362307]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46209017196596,31.51733437190712,,000000000000000221a4,250.1963940159328,yes,0.0,0.0,2.8362381103468426,3.002961933139309,2.676837525738718,2.33582744853554,,296351333.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46194844620906,31.51734093230587],[34.4620242404714,31.51724732664128],[34.462220493168644,31.517331983631244],[34.462171430035376,31.517425689879666],[34.46210900138831,31.517394436704503],[34.4620866691786,31.517385557499267],[34.462042089333934,31.51736325193433],[34.4620376059707,31.517372133035053],[34.46197517722867,31.517345400959968],[34.46197077845385,31.517349888195167],[34.46194844620906,31.51734093230587]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47005598397493,31.517172231233857,,00000000000000009043,94.01566517725114,yes,1.0,1.0,3.556839261186837,3.4531603002510796,4.103845439409821,4.962533495075775,,1260572494.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46994361961831,31.517202745327353],[34.47011304152225,31.517113519168426],[34.47014873596061,31.517158153289486],[34.470028372903116,31.517220570133176],[34.47001052566132,31.517193770389966],[34.46995698391415,31.517225016329654],[34.46994361961831,31.517202745327353]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46470202334231,31.526729050076263,,0000000000000002f89d,105.99460024929016,yes,1.0,1.0,4.119699645154403,3.6103917134802095,4.181759839386907,5.3753755738444395,,296907843.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.464614994589944,31.526740690066216],[34.4647487301445,31.52666491274923],[34.4647889099836,31.526713996588036],[34.464659573130724,31.526794251733808],[34.464614994589944,31.526740690066216]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47843071852804,31.497130573755694,,000000000000000341eb,240.34456046983965,yes,1.0,4.0,3.609468880424762,3.877109286050733,3.5991958388611773,4.551053049748969,,299338328.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.478335659092515,31.497060973177703],[34.478442647770294,31.49702080945077],[34.478527392859746,31.49719918958063],[34.47841592175706,31.497239345373067],[34.478335659092515,31.497060973177703]]]}"
,,6.0,,,,,No Visible Damage,0,,34.44770210685171,31.495364826871725,,0000000000000003d985,279.6291008995352,yes,0.0,0.0,3.355971933360746,3.2622549627668884,3.465715430734933,4.371239756907126,,299496471.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.44754559038271,31.49531743486735],[34.44760354526064,31.495290681033055],[34.447612428851684,31.495304063778104],[34.447714970809294,31.495259469864557],[34.44782199673508,31.495424455616746],[34.44770608722858,31.495477963505145],[34.447607944753464,31.495321914432044],[34.44756335757562,31.49534420036684],[34.44754559038271,31.49531743486735]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45740908822199,31.52460704658601,,0000000000000003159a,394.4817782539627,apartments,0.0,0.0,4.30918139674813,4.59211997633714,3.80010080278021,5.471018095630954,,1254832767.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45726193307236,31.524604847332842],[34.45741352960564,31.52447993871123],[34.45755624329093,31.524609245766605],[34.45740464700347,31.524734154498933],[34.45726193307236,31.524604847332842]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47016060842724,31.532637756427135,,000000000000000067f5,595.6313937529342,yes,0.0,0.0,4.112190724917159,3.665112729207708,4.701045440394644,6.243696885242761,,297061697.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46997483116684,31.532608879627816],[34.47012640579233,31.532479594666697],[34.470344970528835,31.532666848687377],[34.47019779464373,31.53279616691124],[34.46997483116684,31.532608879627816]]]}"
,,6.0,,,,,No Visible Damage,0,,34.460021348951855,31.495427187328044,,0000000000000003ed77,110.3688485381782,yes,0.0,0.0,3.7604894323636233,3.3181908196089553,3.477845394737556,5.053265340591566,,1002225730.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.459955270530834,31.4953798209092],[34.46002658304453,31.49535311512597],[34.46008901316922,31.495473525515333],[34.46001321723972,31.495500299007144],[34.459955270530834,31.4953798209092]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46473761848625,31.537745803079275,,0000000000000001bf2b,152.97645580883662,yes,1.0,3.0,4.3782743351615325,4.5104941233704645,4.0084884447055655,2.8229259763548904,,297285834.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46464172479927,31.53772799528813],[34.46471311810335,31.537665542590638],[34.46483348843623,31.53776363418261],[34.464762179819004,31.537826061033492],[34.46464172479927,31.53772799528813]]]}"
,,6.0,,,,,No Visible Damage,0,,34.48071658174153,31.521757007347922,,0000000000000000b943,175.8087738888171,yes,1.0,2.0,2.4184566515245436,2.4487360465619608,2.35373080566698,2.748438002365456,,302501058.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.48061867616898,31.521737604869987],[34.48073910929654,31.521675152073552],[34.48081488735959,31.521786651275065],[34.4807747994192,31.52180895847003],[34.480765834603034,31.521795612782174],[34.48069005649766,31.52183573971893],[34.48061867616898,31.521737604869987]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47083525356432,31.50737593107354,,0000000000000000c9df,54.29396498611903,yes,1.0,2.0,4.7106311808586465,4.500923214771317,4.644223261922036,5.595579972842757,,1262870695.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.470808657539855,31.50742839819264],[34.47081314045597,31.507321351081977],[34.47086219876834,31.507325809122936],[34.47085771585473,31.507428334894122],[34.470808657539855,31.50742839819264]]]}"
,,6.0,,,,,No Visible Damage,0,,34.464151775783726,31.505564740027403,,0000000000000000da75,169.30250325830286,yes,1.0,6.0,4.546192994664708,4.2992828313621105,4.677816650002762,3.624494187800328,,1263595063.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46403530232417,31.505600152016253],[34.46421810077925,31.505475277635288],[34.464267162771016,31.505528787891777],[34.46408884767682,31.505653594169694],[34.46403530232417,31.505600152016253]]]}"
,,6.0,,,,,No Visible Damage,0,,34.44191818667102,31.502458700830857,,000000000000000049cb,105.46156484291684,yes,1.0,3.0,3.4609907546676464,3.074564994255282,3.6805244838954327,4.0414737703607475,,299376934.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.44184239008743,31.502447512970477],[34.44192708582423,31.50239404059436],[34.44199401316706,31.502469867524105],[34.44190923288348,31.502523365800975],[34.44184239008743,31.502447512970477]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47498923416739,31.50136384115342,,0000000000000000d597,178.91633329123837,yes,1.0,3.0,3.0095355644975608,3.3379175768213365,3.0893737066364797,2.6280163763092412,,1266064306.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47487541432123,31.501386249291922],[34.47501361697154,31.50128818311958],[34.47503594589831,31.501310473212367],[34.47505819024019,31.501292633303937],[34.47510276348623,31.501337239306753],[34.47495119744158,31.501448742816713],[34.47491102224641,31.501404094120602],[34.47490214141132,31.50141301812606],[34.47487541432123,31.501386249291922]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47372238751122,31.531571484858585,,0000000000000000b69b,204.8843217152411,yes,0.0,0.0,2.818958821757348,2.9095363861457164,3.2454998687310734,4.026438874865404,,297056480.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.473608997663455,31.531601116778237],[34.47376065060325,31.5314762477968],[34.47383643468483,31.531538710034113],[34.47368478187578,31.531668022790154],[34.473608997663455,31.531601116778237]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46070434509081,31.514067979610704,,0000000000000002c5e6,91.76493859090871,yes,0.0,0.0,2.854889601037844,3.0337633957081587,2.9105699921151045,2.57644306349826,,1257581541.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46062854971825,31.51411257806146],[34.46073555994511,31.513992183403474],[34.460780140451796,31.514023381142866],[34.46067313027917,31.514143775804797],[34.46062854971825,31.51411257806146]]]}"
,,6.0,,,,,No Visible Damage,0,,34.492192972146135,31.516852555266496,,00000000000000009213,471.1540602211317,yes,1.0,1.0,4.237306117718023,3.9366031224564626,3.441566570288279,2.9952677757364117,,297642757.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.492016212517896,31.516819240375042],[34.49212318452883,31.516712248270796],[34.49236841631479,31.5168861554193],[34.49226584186148,31.516993180236174],[34.492016212517896,31.516819240375042]]]}"
,,6.0,,,,,No Visible Damage,0,,34.47911226383293,31.504465306881006,,00000000000000030911,87.57191619873996,yes,0.0,0.0,3.184988808629892,3.262983583411993,3.51308910404397,4.097771186153885,,1266222753.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.47903569252906,31.504467493370452],[34.4791472474207,31.504409529215696],[34.47918733610379,31.504463087494962],[34.47908034833286,31.504521033630493],[34.47903569252906,31.504467493370452]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46540086534965,31.527077645419787,,00000000000000030f1f,351.56038748089605,yes,1.0,2.0,4.366400196537939,4.064863781447664,3.3499783590091,2.3076799626501705,,297206914.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.465257109492384,31.527039467995397],[34.46535074909506,31.526972585097756],[34.4653819622738,31.526972613814436],[34.46542654042585,31.526994912201925],[34.465542511186165,31.527110840440844],[34.465422057235116,31.52720002576551],[34.465257109492384,31.527039467995397]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45701760893097,31.51879521484581,,0000000000000002f4d9,106.94043383269782,yes,0.0,0.0,4.210020994463673,4.154068252734013,3.570968413363375,2.84779654827648,,303578331.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45694977197768,31.51875452454726],[34.456989955378525,31.518718786746458],[34.4570969700302,31.51879909664272],[34.45705238765752,31.51883916837639],[34.457043420422345,31.518830262225865],[34.456989955378525,31.51887933418612],[34.45696313824779,31.518852589843593],[34.45701220428519,31.518808005071076],[34.45694977197768,31.51875452454726]]]}"
,,6.0,,,,,No Visible Damage,0,,34.438645469361575,31.507592762160577,,0000000000000000464e,253.59567185322015,yes,0.0,0.0,3.6530980571560447,3.6009667003610906,3.1927862609601165,4.331669300486621,,297205518.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.43852480842056,31.507522002289093],[34.43860950734573,31.507472975989256],[34.43876562053602,31.507660215962165],[34.438680837146656,31.507713714019395],[34.43852480842056,31.507522002289093]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46840645030442,31.48458422777081,,0000000000000002ec0f,179.92434209553204,yes,1.0,3.0,5.937267459079935,5.383151845978955,5.091631506365768,3.815969713963535,,296783979.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46832940074157,31.4845219762746],[34.468445367673844,31.484504149475033],[34.46848106278923,31.48465572842086],[34.46841415558237,31.48466461097419],[34.46840967254394,31.484646819785432],[34.46836061286311,31.484651318630647],[34.46832940074157,31.4845219762746]]]}"
,,6.0,,,,,No Visible Damage,0,,34.4482428333418,31.531652966889265,,00000000000000008ea7,130.44121136681017,yes,1.0,4.0,3.8196322611927256,3.7629574711859624,4.002259503520398,2.907012197855184,,296097962.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.44815644133928,31.531601129394105],[34.44821439581526,31.531565477272487],[34.44833038925775,31.531703733140013],[34.448267950793465,31.531739377040328],[34.44815644133928,31.531601129394105]]]}"
,,6.0,,,,,No Visible Damage,0,,34.4420129120072,31.526511039278077,,00000000000000030185,189.2884152396509,yes,0.0,0.0,3.354619263139451,4.038015538354864,3.047198544119401,2.4431139174722616,,1256812042.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.441891379939115,31.526477636971624],[34.44195382292304,31.526441996511238],[34.44198056001373,31.526473215842447],[34.44205197169722,31.526491009527525],[34.44210993018925,31.526450915249963],[34.442145551374914,31.52649551285724],[34.44199401316706,31.526593563713472],[34.441891379939115,31.526477636971624]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46985444636469,31.487493944805383,,0000000000000003d72e,168.34251806140654,yes,1.0,3.0,5.487395203188838,5.461147026341576,5.791614286553931,6.2663255557283435,,298685416.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.469783078741095,31.487438210567156],[34.46990352671859,31.487420388816936],[34.469925772359296,31.487549707749537],[34.46980540899658,31.48756750376495],[34.469783078741095,31.487438210567156]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46741309269987,31.532954492837344,,0000000000000001bdd2,229.02036625002535,yes,1.0,4.0,3.777147021797065,3.808164630002147,4.706398497643979,8.897307782289902,,1255584000.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46729042832476,31.532996891846558],[34.467459939927515,31.532849708910273],[34.46753572944061,31.532912101072238],[34.46736630257058,31.533059258181808],[34.46729042832476,31.532996891846558]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46784420767305,31.507200711331954,,0000000000000000d47c,180.4901389680035,yes,0.0,0.0,3.606789759888098,3.444414030391889,3.373084380254212,2.7051174216885956,,297701538.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46774973295866,31.507169715670933],[34.46787906526708,31.50712065591701],[34.467937006756245,31.507232139124326],[34.46781215760216,31.507281207238357],[34.46774973295866,31.507169715670933]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46607799399356,31.511651221559994,,0000000000000001eeb1,92.02323203091298,yes,1.0,3.0,3.2559763849304977,3.2158028471909748,4.18685490345246,2.690370451162865,,1262529060.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46599285862602,31.511633303098858],[34.466032953308826,31.511611000870747],[34.46605528451665,31.511633290992034],[34.46610882863958,31.51160204723283],[34.46615780498887,31.51166898734133],[34.466099862327425,31.511700197096687],[34.46607313256124,31.511668983618115],[34.466037436468426,31.511691243265474],[34.46599285862602,31.511633303098858]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45934138618485,31.49294073933944,,0000000000000003eb58,138.97377334449453,yes,1.0,4.0,2.822010942174405,3.0599430995736325,2.326963894231447,2.851282879878231,,1265626840.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45925516975932,31.492940702963036],[34.45933544984296,31.49286496205129],[34.459429095748916,31.492940730451707],[34.45934433225024,31.49301653890505],[34.45925516975932,31.492940702963036]]]}"
,,6.0,,,,,No Visible Damage,0,,34.44946967192016,31.507214335461406,,0000000000000002ba96,122.19162117806982,yes,1.0,4.0,3.0055560068315104,3.0936011158718064,3.571380919398564,5.326958718307396,,303282613.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.44938718316225,31.507200957058288],[34.449462988241876,31.507142990604684],[34.44955216065158,31.507227713841072],[34.449476355648706,31.507285680335865],[34.44938718316225,31.507200957058288]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45226562911238,31.502347977445268,,0000000000000000e696,169.82318447434133,yes,1.0,1.0,3.4103471399648955,3.1477895320169864,3.9474723849557902,3.5400986604669904,,298621041.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.452169677523216,31.502336089558447],[34.45227669803503,31.502264748740473],[34.452361383739145,31.502362801507033],[34.45225436333026,31.502429696910458],[34.452169677523216,31.502336089558447]]]}"
,,6.0,,,,,No Visible Damage,0,,34.475185276178365,31.52092457996531,,000000000000000093f3,134.82545832727433,yes,1.0,1.0,2.916025705867115,2.7270655655360763,2.9336721637977496,1.8790498311493131,,1259024109.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.475098365368076,31.520926072291562],[34.475183029103775,31.520850283357024],[34.47527226002565,31.520926033052472],[34.475187511796804,31.520997403861237],[34.475098365368076,31.520926072291562]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46237996341129,31.5154917468495,,0000000000000001f169,145.4172694033402,yes,1.0,5.0,2.818607141476958,3.0197760514487713,3.32443907714253,3.4725685906146304,,296351554.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46229628719661,31.515517148919308],[34.46234086691246,31.515450255175015],[34.46232750145922,31.51544583664962],[34.46234974901635,31.515414586733677],[34.46246572383322,31.515472608554035],[34.462403295394985,31.51556618831895],[34.46229628719661,31.515517148919308]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45597475430095,31.49890021953222,,00000000000000022916,129.67323609648008,yes,0.0,0.0,2.7787080317016084,2.950548897032189,2.567749548232648,1.62950825724022,,298354576.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.455888500571845,31.498911487566268],[34.455995516562766,31.49882673255924],[34.45606243321508,31.498889208934635],[34.45595093363216,31.49897387825695],[34.455888500571845,31.498911487566268]]]}"
,,6.0,,,,,No Visible Damage,0,,34.45011991825244,31.523015937229438,,0000000000000002fe6c,249.143432016992,yes,0.0,0.0,3.714903039664651,4.027535129671611,3.1100884359670524,2.9050391904931168,,1256802773.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.45000250532218,31.523008441667965],[34.45011401243891,31.522914803963605],[34.45023888670552,31.52302629336456],[34.45012289577673,31.523115477799017],[34.45000250532218,31.523008441667965]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46866610188218,31.505366041018377,,0000000000000000e1da,55.137798663586146,yes,0.0,0.0,4.103599626658626,3.8052575705498137,3.335436909490078,2.6920855456133306,,1263267129.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.46861479246478,31.505346003935383],[34.4686995470305,31.5053281278695],[34.46871739453842,31.505386122612787],[34.46863263998989,31.50540392208754],[34.46861479246478,31.505346003935383]]]}"
,,6.0,,,,,No Visible Damage,0,,34.48117784148424,31.51529177729777,,00000000000000005e01,210.86784103776984,yes,1.0,2.0,3.855871187221243,4.236587301119239,3.332220125375683,3.203742114714945,,298183220.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.481064633124724,31.51532099889778],[34.48110472093285,31.515285283815366],[34.48109135833218,31.515271903828175],[34.48117161847908,31.51520060101373],[34.48129205084856,31.515298672124352],[34.48121179081169,31.515370051599383],[34.481162738276765,31.515334341120553],[34.481153773500175,31.515343291139413],[34.48114041090697,31.515329911176376],[34.48110920332377,31.51535662551022],[34.481064633124724,31.51532099889778]]]}"
,,6.0,,,,,No Visible Damage,0,,34.46212199610017,31.50193989313085,,0000000000000000ded2,59.33157900628563,yes,1.0,1.0,3.634714580343284,3.7380275403236456,3.6063188775532464,2.983161903951909,,1259780001.0,ways_poly,"{""type"":""Polygon"",""coordinates"":[[[34.462059938192866,31.501930255457335],[34.46210003466843,31.501890174868244],[34.46218479551233,31.50195254822916],[34.462144614483734,31.50198828617351],[34.462059938192866,31.501930255457335]]]}"
